plz,ort,kanton,lat,lon
3775,Lenk im Simmental,BE,46.4251,7.4565
3776,Oeschseite,BE,46.5268,7.3277
3777,Saanenmöser,BE,46.5157,7.305
3778,Schönried,BE,46.52,7.2714
3780,Gstaad,BE,46.4707,7.2946
3781,Turbach,BE,46.4629,7.3509
3782,Lauenen b. Gstaad,BE,46.3981,7.3386
3783,Grund b. Gstaad,BE,46.4375,7.2524
3784,Feutersoey,BE,46.4044,7.2444
3785,Gsteig b. Gstaad,BE,46.3691,7.2591
3792,Saanen,BE,46.4775,7.2495
3800,Sundlauenen,BE,46.6857,7.7818
3801,Jungfraujoch,VS,46.5465,7.9827
3802,Interlaken Ost,BE,46.6871,7.8649
3803,Beatenberg,BE,46.717,7.8063
3804,Habkern,BE,46.755,7.8899
3805,Goldswil b. Interlaken,BE,46.7005,7.8745
3806,Bönigen b. Interlaken,BE,46.6804,7.9238
3807,Iseltwald,BE,46.7011,7.9899
3812,Wilderswil,BE,46.6488,7.8691
3813,Saxeten,BE,46.6251,7.8275
3814,Gsteigwiler,BE,46.6522,7.889
3815,Gündlischwand,BE,46.6552,7.9369
3816,Lütschental,BE,46.6439,7.9522
3818,Grindelwald,BE,46.6186,8.0535
3822,Isenfluh,BE,46.5967,7.8565
3823,Wengen,BE,46.5751,7.9498
3824,Stechelberg,BE,46.515,7.8979
3825,Mürren,BE,46.5766,7.8827
3826,Gimmelwald,BE,46.538,7.8517
3852,Ringgenberg BE,BE,46.7114,7.8968
3853,Niederried b. Interlaken,BE,46.7249,7.9263
3854,Oberried am Brienzersee,BE,46.7563,7.9571
3855,Axalp,BE,46.7215,8.0399
3856,Brienzwiler,BE,46.7586,8.106
3857,Unterbach BE,BE,46.7378,8.119
3858,Hofstetten b. Brienz,BE,46.7669,8.0799
3860,Brünig,BE,46.7587,8.133
3862,Innertkirchen,BE,46.6717,8.2371
3863,Gadmen,BE,46.7112,8.3757
3864,Guttannen,BE,46.5965,8.2578
3900,Brig,VS,46.2837,7.9866
3901,Rothwald,VS,46.277,8.0802
3902,Glis,VS,46.3087,7.9792
3903,Mund,VS,46.3508,7.9229
3904,Naters,VS,46.3367,7.9852
3905,Saas-Almagell,VS,46.054,7.9669
3906,Saas-Fee,VS,46.0894,7.8996
3907,Gabi (Simplon),VS,46.1838,8.0786
3908,Saas-Balen,VS,46.1528,7.9352
3910,Saas-Grund,VS,46.135,7.9724
3911,Ried-Brig,VS,46.302,8.039
3912,Termen,VS,46.33,8.0431
3913,Rosswald,VS,46.3128,8.0752
3914,Blatten b. Naters,VS,46.364,7.9762
3916,Ferden,VS,46.3882,7.7341
3917,Kippel,VS,46.3963,7.7682
3918,Wiler (Lötschen),VS,46.4074,7.787
3919,Blatten (Lötschen),VS,46.4447,7.8646
3920,Zermatt,VS,45.9897,7.7527
3922,Eisten,VS,46.1792,7.9075
3923,Törbel,VS,46.2421,7.836
3924,St. Niklaus VS,VS,46.1678,7.8092
3925,Grächen,VS,46.1967,7.8489
3926,Embd,VS,46.2169,7.7942
3927,Herbriggen,VS,46.1371,7.7836
3928,Randa,VS,46.097,7.7793
3929,Täsch,VS,46.054,7.8112
3930,Eyholz,VS,46.2889,7.9152
3931,Lalden,VS,46.3,7.8999
3932,Visperterminen,VS,46.2426,7.941
3933,Staldenried,VS,46.2176,7.9101
3934,Zeneggen,VS,46.2738,7.861
3935,Bürchen,VS,46.2693,7.8183
3937,Baltschieder,VS,46.3771,7.8812
3938,Ausserberg,VS,46.3276,7.8554
3939,Eggerberg,VS,46.3159,7.8888
3940,Steg VS,VS,46.3381,7.7637
3942,Niedergesteln,VS,46.3488,7.8147
3943,Eischoll,VS,46.2828,7.7611
3944,Unterbäch VS,VS,46.2534,7.7774
3945,Gampel,VS,46.3398,7.7338
3946,Gruben,VS,46.1842,7.7051
3947,Ergisch,VS,46.2726,7.726
3948,Oberems,VS,46.2583,7.6866
3949,Hohtenn,VS,46.3314,7.7701
3951,Agarn,VS,46.2845,7.6673
3952,Susten,VS,46.284,7.6307
3953,Varen,VS,46.338,7.5927
3954,Leukerbad,VS,46.4021,7.6277
3955,Albinen,VS,46.354,7.6447
3956,Guttet-Feschel,VS,46.3491,7.6766
3957,Bratsch,VS,46.3242,7.7122
3960,Niouc,VS,46.2689,7.5605
3961,Ayer,VS,46.1787,7.6153
3963,Aminona,VS,46.3595,7.5375
3965,Chippis,VS,46.2771,7.5406
3966,Réchy,VS,46.2657,7.4943
3967,Vercorin,VS,46.2431,7.5357
3968,Veyras,VS,46.3038,7.5384
3970,Salgesch,VS,46.3114,7.5753
3971,Chermignon,VS,46.2876,7.4735
3972,Miège,VS,46.3311,7.5551
3973,Venthône,VS,46.3048,7.5237
3974,Mollens VS,VS,46.3164,7.5209
3975,Randogne,VS,46.3105,7.5029
3976,Noës,VS,46.2777,7.5059
3977,Granges VS,VS,46.2629,7.4653
3978,Flanthey,VS,46.2704,7.4516
3979,Grône,VS,46.2335,7.4865
3982,Bitsch,VS,46.3421,8.0131
3983,Filet,VS,46.3475,8.0592
3984,Fiesch,VS,46.4158,8.1147
3985,Münster VS,VS,46.4901,8.2589
3986,Ried-Mörel,VS,46.3571,8.0278
3987,Riederalp,VS,46.3818,8.0282
3988,Ulrichen,VS,46.4814,8.3385
3989,Niederwald,VS,46.4274,8.1989
3991,Betten,VS,46.38,8.0725
3992,Bettmeralp,VS,46.4316,8.0564
3993,Grengiols,VS,46.3402,8.137
3994,Lax,VS,46.3934,8.1107
3995,Mühlebach (Goms),VS,46.4083,8.1721
3996,Binn,VS,46.3682,8.2356
3997,Bellwald,VS,46.4443,8.157
3998,Gluringen,VS,46.4769,8.2175
3999,Oberwald,VS,46.5576,8.3936
4000,Basel,BS,47.5584,7.5733
4001,Basel,BS,47.5568,7.5887
4002,Basel,BS,47.5584,7.5733
4005,Basel,BS,47.5584,7.5733
4009,Basel,BS,47.5584,7.5733
4010,Basel,BS,47.5584,7.5733
4018,Basel,BS,47.5584,7.5733
4019,Basel,BS,47.5584,7.5733
4020,Basel,BS,47.5584,7.5733
4030,Basel,BS,47.5584,7.5733
4031,Basel,BS,47.5619,7.5823
4039,Basel SSF,BS,47.5577,7.5936
4040,Basel,BL,47.5186,7.6174
4041,Basel,BS,47.5577,7.5936
4042,Basel PF Operations Center,BL,47.5186,7.6174
4051,Basel,BS,47.554,7.5865
4052,Basel,BS,47.5457,7.6096
4053,Basel,BS,47.5406,7.5964
4054,Basel,BS,47.5497,7.5696
4055,Basel,BS,47.5626,7.5667
4056,Basel,BS,47.5698,7.5749
4057,Basel,BS,47.5767,7.5947
4058,Basel,BS,47.566,7.6112
4059,Basel,BS,47.5309,7.5939
4070,Basel,BS,47.5584,7.5733
4075,Basel,BS,47.5584,7.5733
4089,Basel SPI GLS,BS,47.5577,7.5936
4091,Basel,BS,47.5584,7.5733
4101,Bruderholz,BL,47.528,7.5812
4102,Binningen,BL,47.5367,7.5676
4103,Bottmingen,BL,47.522,7.5765
4104,Oberwil BL,BL,47.5169,7.5508
4105,Biel-Benken BL,BL,47.5077,7.5209
4106,Therwil,BL,47.4976,7.5589
4107,Ettingen,BL,47.4745,7.5459
4108,Witterswil,SO,47.4873,7.5261
4112,Bättwil-Flüh,SO,47.4916,7.51
4114,Hofstetten SO,SO,47.4703,7.51
4115,Mariastein,SO,47.4759,7.4844
4116,Metzerlen,SO,47.4637,7.4682
4117,Burg im Leimental,BL,47.4523,7.4368
4118,Rodersdorf,SO,47.4846,7.4463
4123,Allschwil,BL,47.545,7.5375
4124,Schönenbuch,BL,47.5352,7.5061
4125,Riehen,BS,47.5795,7.6512
4126,Bettingen,BS,47.5704,7.6722
4127,Birsfelden,BL,47.5508,7.6363
4132,Muttenz,BL,47.5234,7.6481
4133,Pratteln,BL,47.5192,7.6913
4142,Münchenstein,BL,47.5169,7.6175
4143,Dornach,SO,47.4766,7.6243
4144,Arlesheim,BL,47.4955,7.6283
4145,Gempen,SO,47.4784,7.6591
4146,Hochwald,SO,47.4545,7.6396
4147,Aesch BL,BL,47.4728,7.584
4148,Pfeffingen,BL,47.4562,7.582
4153,Reinach BL,BL,47.4973,7.5909
4202,Duggingen,BL,47.4513,7.6096
4203,Grellingen,BL,47.439,7.5866
4204,Himmelried,SO,47.423,7.5939
4206,Seewen SO,SO,47.4263,7.6475
4207,Bretzwil,BL,47.3961,7.6501
4208,Nunningen,SO,47.3977,7.6166
4222,Zwingen,BL,47.436,7.5279
4223,Blauen,BL,47.4527,7.5233
4224,Nenzlingen,BL,47.4493,7.5609
4225,Brislach,BL,47.4252,7.5496
4226,Breitenbach,SO,47.4061,7.5512
4227,Büsserach,SO,47.3897,7.5447
4228,Erschwil,SO,47.3716,7.5445
4229,Beinwil SO,SO,47.3578,7.5951
4232,Fehren,SO,47.4027,7.5786
4233,Meltingen,SO,47.3795,7.5884
4234,Zullwil,SO,47.388,7.6036
4242,Laufen,BL,47.4105,7.4911
4243,Dittingen,BL,47.4415,7.4927
4244,Röschenz,BL,47.4329,7.4649
4245,Kleinlützel,SO,47.4266,7.4179
4246,Wahlen b. Laufen,BL,47.398,7.5115
4247,Grindel,SO,47.3797,7.5073
4252,Bärschwil Dorf,SO,47.385,7.4657
4253,Liesberg,BL,47.3952,7.4298
4254,Liesberg Dorf,BL,47.4074,7.4156
4302,Augst BL,BL,47.5321,7.7176
4303,Kaiseraugst Liebrüti,AG,47.5361,7.7421
4304,Giebenach,BL,47.5234,7.7383
4305,Olsberg,AG,47.526,7.7777
4310,Rheinfelden,AG,47.5493,7.7982
4312,Magden,AG,47.5196,7.8096
4313,Möhlin,AG,47.5655,7.8489
4314,Zeiningen,AG,47.5433,7.8762
4315,Zuzgen,AG,47.5243,7.8999
4316,Hellikon,AG,47.5089,7.9167
4317,Wegenstetten,AG,47.4939,7.9312
4322,Mumpf,AG,47.5451,7.9135
4323,Wallbach,AG,47.568,7.8979
4324,Obermumpf,AG,47.5299,7.937
4325,Schupfart,AG,47.5134,7.9625
4332,Stein AG,AG,47.5452,7.9528
4333,Münchwilen AG,AG,47.5375,7.9642
4334,Sisseln AG,AG,47.5522,7.9853
4402,Frenkendorf,BL,47.5009,7.6971
4410,Liestal,BL,47.4853,7.7255
4411,Seltisberg,BL,47.462,7.7157
4412,Nuglar,SO,47.4721,7.6887
4413,Büren SO,SO,47.4478,7.6733
4414,Füllinsdorf,BL,47.5109,7.732
4415,Lausen,BL,47.4706,7.7656
4416,Bubendorf,BL,47.4458,7.737
4417,Ziefen,BL,47.429,7.7027
4418,Reigoldswil,BL,47.3948,7.6904
4419,Lupsingen,BL,47.4463,7.6961
4421,St. Pantaleon,SO,47.459,7.689
4422,Arisdorf,BL,47.5093,7.7665
4423,Hersberg,BL,47.4922,7.7833
4424,Arboldswil,BL,47.4148,7.7185
4425,Titterten,BL,47.402,7.7148
4426,Lauwil,BL,47.3802,7.6679
4431,Bennwil,BL,47.3963,7.7821
4432,Lampenberg,BL,47.4267,7.7539
4433,Ramlinsburg,BL,47.4502,7.7682
4434,Hölstein,BL,47.4259,7.7749
4435,Niederdorf,BL,47.4105,7.7475
4436,Oberdorf BL,BL,47.3928,7.7526
4437,Waldenburg,BL,47.3771,7.7402
4438,Langenbruck,BL,47.3577,7.7711
4441,Thürnen,BL,47.4531,7.8289
4442,Diepflingen,BL,47.445,7.8404
4443,Wittinsburg,BL,47.4297,7.8386
4444,Rümlingen,BL,47.428,7.856
4445,Häfelfingen,BL,47.4139,7.8704
4446,Buckten,BL,47.4116,7.8467
4447,Känerkinden,BL,47.4116,7.8324
4448,Läufelfingen,BL,47.3942,7.856
4450,Sissach,BL,47.4722,7.8076
4451,Wintersingen,BL,47.4961,7.8271
4452,Itingen,BL,47.4647,7.7847
4453,Nusshof,BL,47.4915,7.7985
4455,Zunzgen,BL,47.4451,7.7986
4456,Tenniken,BL,47.4325,7.8146
4457,Diegten,BL,47.4093,7.8097
4458,Eptingen,BL,47.3797,7.8173
4460,Gelterkinden,BL,47.4571,7.8586
4461,Böckten,BL,47.4673,7.8344
4462,Rickenbach BL,BL,47.4847,7.8492
4463,Buus,BL,47.5047,7.8661
4464,Maisprach,BL,47.5223,7.8458
4465,Hemmiken,BL,47.4902,7.8917
4466,Ormalingen,BL,47.4731,7.8784
4467,Rothenfluh,BL,47.4703,7.9177
4468,Kienberg,SO,47.4403,7.9672
4469,Anwil,BL,47.453,7.942
4492,Tecknau,BL,47.4454,7.8897
4493,Wenslingen,BL,47.4432,7.91
4494,Oltingen,BL,47.4302,7.9373
4495,Zeglingen,BL,47.4121,7.9123
4496,Kilchberg BL,BL,47.4257,7.8969
4497,Rünenberg,BL,47.432,7.8804
4500,Solothurn,SO,47.2062,7.5295
4501,Solothurn,SO,47.2084,7.5301
4502,Solothurn,SO,47.2079,7.5371
4503,Solothurn,SO,47.2079,7.5371
4509,Solothurn,SO,47.2079,7.5371
4512,Bellach,SO,47.211,7.4947
4513,Langendorf,SO,47.2216,7.5153
4514,Lommiswil,SO,47.2284,7.4679
4515,Oberdorf SO,SO,47.2324,7.4984
4522,Rüttenen,SO,47.2408,7.5317
4523,Niederwil SO,SO,47.247,7.569
4524,Oberbalmberg,SO,47.2649,7.5385
4525,Balm b. Günsberg,SO,47.2582,7.5432
4528,Zuchwil,SO,47.2047,7.5634
4532,Feldbrunnen,SO,47.2249,7.5521
4533,Riedholz,SO,47.2319,7.5701
4534,Flumenthal,SO,47.2351,7.6007
4535,Hubersdorf,SO,47.245,7.5887
4536,Attiswil,BE,47.2527,7.611
4537,Wiedlisbach,BE,47.2459,7.6517
4538,Oberbipp,BE,47.254,7.6776
4539,Rumisberg,BE,47.2716,7.6346
4542,Luterbach,SO,47.2175,7.5881
4543,Deitingen,SO,47.2177,7.6223
4552,Derendingen,SO,47.192,7.5897
4553,Subingen,SO,47.2001,7.6237
4554,Hüniken,SO,47.1834,7.6357
4556,Bolken,SO,47.1931,7.6619
4557,Horriwil,SO,47.1803,7.6256
4558,Heinrichswil,SO,47.1582,7.6307
4562,Biberist,SO,47.1827,7.5498
4563,Gerlafingen,SO,47.1706,7.5725
4564,Zielebach,BE,47.158,7.573
4565,Recherswil,SO,47.1598,7.6015
4566,Oekingen,SO,47.1787,7.6119
4571,Lüterkofen,SO,47.1648,7.509
4573,Lohn-Ammannsegg,SO,47.1724,7.5278
4574,Nennigkofen,SO,47.1829,7.4889
4576,Tscheppach,SO,47.1484,7.4818
4577,Hessigkofen,SO,47.139,7.4597
4578,Bibern SO,SO,47.1479,7.454
4579,Gossliwil,SO,47.1367,7.4345
4581,Küttigkofen,SO,47.1516,7.513
4582,Brügglen,SO,47.1439,7.4955
4583,Mühledorf SO,SO,47.1331,7.4755
4584,Lüterswil,SO,47.1177,7.4407
4585,Biezwil,SO,47.1118,7.4191
4586,Kyburg-Buchegg,SO,47.1423,7.5137
4587,Aetingen,SO,47.1295,7.5009
4588,Unterramsern,SO,47.1189,7.4808
4600,Olten,SO,47.3458,7.9009
4601,Olten 1 Fächer,SO,47.3448,7.9001
4605,Olten,SO,47.35,7.9033
4609,Olten Sonderdienste,SO,47.3448,7.9001
4612,Wangen b. Olten,SO,47.3421,7.8717
4613,Rickenbach SO,SO,47.3426,7.8552
4614,Hägendorf,SO,47.3446,7.8264
4615,Allerheiligenberg,SO,47.3523,7.8149
4616,Kappel SO,SO,47.321,7.8573
4617,Gunzgen,SO,47.3121,7.8355
4618,Boningen,SO,47.3036,7.8543
4622,Egerkingen,SO,47.3258,7.7964
4623,Neuendorf,SO,47.2971,7.8008
4624,Härkingen,SO,47.3046,7.8214
4625,Oberbuchsiten,SO,47.3122,7.7598
4626,Niederbuchsiten,SO,47.2887,7.7782
4628,Wolfwil,SO,47.2701,7.7982
4629,Fulenbach,SO,47.2808,7.8327
4632,Trimbach,SO,47.3687,7.8889
4633,Hauenstein,SO,47.3713,7.8558
4634,Wisen SO,SO,47.3938,7.8936
4652,Winznau,SO,47.3682,7.9288
4653,Obergösgen,SO,47.3642,7.9541
4654,Lostorf,SO,47.3872,7.9349
4655,Stüsslingen,SO,47.3948,7.9699
4656,Starrkirch-Wil,SO,47.3419,7.927
4657,Dulliken,SO,47.3473,7.9454
4658,Däniken SO,SO,47.3488,7.9777
4663,Aarburg,AG,47.3236,7.9057
4665,Oftringen,AG,47.313,7.9391
4702,Oensingen,SO,47.2879,7.7228
4703,Kestenholz,SO,47.2763,7.7533
4704,Wolfisberg,BE,47.2771,7.6586
4710,Balsthal,SO,47.3143,7.7003
4712,Laupersdorf,SO,47.3128,7.6569
4713,Matzendorf,SO,47.302,7.6282
4714,Aedermannsdorf,SO,47.306,7.6
4715,Herbetswil,SO,47.2919,7.5735
4716,Gänsbrunnen,SO,47.2622,7.4669
4717,Mümliswil,SO,47.3456,7.6844
4718,Holderbank SO,SO,47.3327,7.7513
4719,Ramiswil,SO,47.3463,7.6337
4800,Zofingen,AG,47.2865,7.9576
4801,Zofingen,AG,47.2888,7.9633
4802,Strengelbach,AG,47.2834,7.9225
4803,Vordemwald,AG,47.2694,7.8926
4805,Brittnau,AG,47.2546,7.9287
4806,Wikon,LU,47.2664,7.9679
4807,Zofingen PostFinance,AG,47.2888,7.9633
4808,Zofingen PF,AG,47.2888,7.9633
4809,Zofingen PF,AG,47.2888,7.9633
4810,Zofingen PF,AG,47.2888,7.9633
4812,Mühlethal,AG,47.299,7.9784
4813,Uerkheim,AG,47.3042,8.01
4814,Bottenwil,AG,47.2847,8.0021
4852,Rothrist,AG,47.2983,7.8836
4853,Murgenthal,AG,47.2698,7.8388
4856,Glashütten,AG,47.2492,7.8546
4900,Langenthal,BE,47.2158,7.7946
4901,Langenthal,BE,47.2153,7.7961
4911,Schwarzhäusern,BE,47.2557,7.7669
4912,Aarwangen,BE,47.2357,7.7643
4913,Bannwil,BE,47.2385,7.7303
4914,Roggwil BE,BE,47.2366,7.8185
4915,St. Urban,LU,47.2236,7.8563
4916,Untersteckholz,BE,47.2069,7.844
4917,Melchnau,BE,47.1771,7.856
4919,Reisiswil,BE,47.1613,7.8424
4922,Bützberg,BE,47.215,7.7442
4923,Wynau,BE,47.256,7.8048
4924,Obersteckholz,BE,47.2019,7.8254
4932,Gutenburg,BE,47.1822,7.7998
4933,Rütschelen,BE,47.1712,7.7709
4934,Madiswil,BE,47.1618,7.8111
4935,Leimiswil,BE,47.1489,7.7657
4936,Kleindietwil,BE,47.1423,7.791
4937,Ursenbach,BE,47.13,7.7644
4938,Rohrbach,BE,47.1331,7.811
4942,Walterswil BE,BE,47.1064,7.7747
4943,Oeschenbach,BE,47.1105,7.7463
4944,Auswil,BE,47.1358,7.8383
4950,Huttwil,BE,47.1098,7.8546
4952,Eriswil,BE,47.0707,7.8587
4953,Schwarzenbach (Huttwil),BE,47.1023,7.826
4954,Wyssachen,BE,47.0732,7.8216
4955,Gondiswil,BE,47.1434,7.8683
5000,Aarau,AG,47.3887,8.0483
5001,Aarau 1,AG,47.3888,8.0483
5004,Aarau,AG,47.4007,8.0607
5012,Eppenberg,SO,47.3741,8.0238
5013,Niedergösgen,SO,47.3736,7.984
5014,Gretzenbach,SO,47.3541,7.9996
5015,Erlinsbach SO,SO,47.3983,7.9959
